Date,open,high,low,close,volume,dividends,stock_splits,symbol
2025-06-25 00:00:00-04:00,713.3200073242188,716.5800170898438,705.3800048828125,708.6799926757812,9320400,0.0,0.0,META
2025-06-26 00:00:00-04:00,714.3599853515625,728.219970703125,711.0499877929688,726.0900268554688,13964800,0.0,0.0,META
2025-06-27 00:00:00-04:00,726.52001953125,735.4299926757812,725.8599853515625,733.6300048828125,18775700,0.0,0.0,META
2025-06-30 00:00:00-04:00,744.5499877929688,747.9000244140625,734.25,738.0900268554688,15402100,0.0,0.0,META
2025-07-01 00:00:00-04:00,736.8800048828125,737.75,715.3699951171875,719.219970703125,13431200,0.0,0.0,META
2025-07-02 00:00:00-04:00,715.3300170898438,720.2999877929688,712.7999877929688,713.5700073242188,9336700,0.0,0.0,META
2025-07-03 00:00:00-04:00,726.6099853515625,729.030029296875,714.4199829101562,719.010009765625,8601700,0.0,0.0,META
2025-07-07 00:00:00-04:00,717.5999755859375,727.0,713.510009765625,718.3499755859375,9457100,0.0,0.0,META
2025-07-08 00:00:00-04:00,721.5700073242188,722.9099731445312,714.8099975585938,720.6699829101562,7770700,0.0,0.0,META
2025-07-09 00:00:00-04:00,722.719970703125,737.530029296875,722.719970703125,732.780029296875,11418000,0.0,0.0,META
2025-07-10 00:00:00-04:00,731.5499877929688,735.7999877929688,719.5999755859375,727.239990234375,9913600,0.0,0.0,META
2025-07-11 00:00:00-04:00,722.5,725.1599731445312,709.7000122070312,717.510009765625,10873900,0.0,0.0,META
2025-07-14 00:00:00-04:00,717.5999755859375,728.0,716.5499877929688,720.9199829101562,8939400,0.0,0.0,META
2025-07-15 00:00:00-04:00,723.9000244140625,724.469970703125,709.8200073242188,710.3900146484375,11529500,0.0,0.0,META
2025-07-16 00:00:00-04:00,713.3699951171875,713.969970703125,699.27001953125,702.9099731445312,13067600,0.0,0.0,META
2025-07-17 00:00:00-04:00,704.3900146484375,705.9000244140625,697.1099853515625,701.4099731445312,11803300,0.0,0.0,META
2025-07-18 00:00:00-04:00,702.1900024414062,704.7100219726562,691.6500244140625,704.280029296875,12779800,0.0,0.0,META
2025-07-21 00:00:00-04:00,706.7999877929688,717.0,705.760009765625,712.969970703125,9404400,0.0,0.0,META
2025-07-22 00:00:00-04:00,716.1900024414062,716.5999755859375,701.4099731445312,704.8099975585938,8921100,0.0,0.0,META
2025-07-23 00:00:00-04:00,706.3699951171875,714.6300048828125,704.9299926757812,713.5800170898438,8771600,0.0,0.0,META
2025-07-24 00:00:00-04:00,717.0499877929688,723.6199951171875,714.0,714.7999877929688,10920800,0.0,0.0,META
2025-07-25 00:00:00-04:00,716.9199829101562,720.6500244140625,711.9000244140625,712.6799926757812,8271700,0.0,0.0,META
2025-07-28 00:00:00-04:00,715.2000122070312,724.739990234375,712.6799926757812,717.6300048828125,8715700,0.0,0.0,META
2025-07-29 00:00:00-04:00,720.0,724.469970703125,699.9099731445312,700.0,13267000,0.0,0.0,META
2025-07-30 00:00:00-04:00,708.0900268554688,708.5,691.2000122070312,695.2100219726562,27077300,0.0,0.0,META
2025-07-31 00:00:00-04:00,775.2000122070312,784.75,765.510009765625,773.4400024414062,38831100,0.0,0.0,META
2025-08-01 00:00:00-04:00,760.72998046875,766.0,745.3099975585938,750.010009765625,18991000,0.0,0.0,META
